show_id,type,title,country,date_added,release_year,rating,description,genre1,genre2,genre3,duration_numeric
s7167,Movie,Kaleidoscope,United Kingdom,8/5/2018,2016,TV-MA,A quiet ex-con's tenuous grip on reality starts to slip when his manipulative mother brings out a part of him he hoped to leave behind.,Thrillers, International Movies, Music & Musicals,99
s7168,Movie,Kalki,India,1/3/2018,2017,TV-14,A scientist trying to solve one of the universe's greatest puzzles begins a romance with a much younger colleague that's haunted by a dark secret.,Dramas, Independent Movies, International Movies,41
s7169,Movie,Kanika,India,1/3/2018,2017,TV-14,A doctor and his colleagues who use sex-determination testing for unethical ends face retribution from a supernatural victim who seeks vengeance.,Horror Movies, International Movies, Thrillers,110
s7170,Movie,Karzzzz,India,22-10-2017,2008,TV-14,"When flashbacks reveal that he's the reincarnation of a man murdered by his wife, rock star Monty sets out to get revenge for the decades-old crime.",International Movies, Music & Musicals, Romantic Movies,137
s7171,Movie,Kate & Leopold,United States,1/1/2020,2001,PG-13,A present-day woman takes responsibility for guiding a charming time-traveling 19th-century nobleman through the 21st century.,Comedies, Romantic Movies, Romantic Movies,118
s7172,Movie,Katha,India,31-12-2019,1982,TV-PG,"Secretly in love with his neighbor, a mild-mannered clerk is heartbroken when his much bolder, more charming friend wins her heart instead.",Comedies, Dramas, Independent Movies,140
s7173,Movie,Katt Williams: Live,United States,19-07-2018,2006,NR,"Outspoken comedian Katt Williams pokes fun at a variety of topics, including sex, relationships, parenthood and trying to make it as an entertainer.",Stand-Up Comedy, Dramas, Independent Movies,85
s7174,Movie,Kaviyude Osyath,India,1/7/2018,2017,TV-14,"When a late poet leaves behind his property to a young man, the man's brother suspects the poet may have been more than just a family friend.",Dramas, International Movies, Independent Movies,116
s7175,Movie,Kay Dyache Bola,India,1/1/2018,2005,TV-14,"Wrongfully accused of murder, two students' last hope lies with their defense attorney, an inexperienced bumbler who's never even tried a case.",Comedies, Dramas, International Movies,133
s7176,TV Show,Ken Burns: The Civil War,United States,22-02-2017,1990,TV-14,"Ken Burns's documentary depicts the action of famous Civil War battles, and relates the stories of soldiers, generals and a beleaguered president.",Docuseries, Dramas, International Movies,750
s7177,TV Show,Ken Burns: The Roosevelts: An Intimate History,United States,22-02-2017,2014,TV-PG,"Award-winning documentarian Burns profiles three members of one of America's premier political families: Theodore, Franklin and Eleanor Roosevelt.",Docuseries, Dramas, International Movies,750
s7178,TV Show,Ken Burns: The West,United States,14-03-2017,1996,TV-PG,Historian Ken Burns and his team bring to life the challenges Americans faced in the 19th century as they embarked on westward expansion.,Docuseries, Dramas, International Movies,750
s7179,Movie,Kevin Hart: Laugh at My Pain,United States,1/10/2018,2011,R,"Sometimes edgy and always hilarious, comedian Kevin Hart shines in this theatrical version of his record-breaking 2011 live tour.",Stand-Up Comedy, Dramas, International Movies,89
s7180,Movie,Kevin Hart: Let Me Explain,United States,13-07-2018,2013,R,"Philadelphia funnyman Kevin Hart takes the stage in front of a sold-out crowd at Madison Square Garden, part of his hit ""Let Me Explain"" world tour.",Stand-Up Comedy, Dramas, International Movies,75
s7181,Movie,Kevin Hart: Seriously Funny,United States,1/10/2018,2010,TV-MA,"With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance.",Stand-Up Comedy, Dramas, International Movies,67
s7182,Movie,Kevyn Aucoin: Beauty & the Beast in Me,United States,1/1/2019,2017,TV-MA,Makeup artist Kevyn Aucoin worked with top supermodels in the 1980s and 1990s. Personal videos merged with interviews provide a peek into his life.,Documentaries, LGBTQ Movies, International Movies,90
s7183,TV Show,Khaani,Pakistan,1/8/2019,2017,TV-14,"After a rich politician's son kills a young woman's brother, an unlikely romantic connection complicates her pursuit of justice.",Crime TV Shows, International TV Shows, Romantic TV Shows,750
s7184,Movie,Khalnayak,India,1/3/2018,1993,TV-14,A prison guard goes undercover as a dancer to try and recapture an escaped criminal and restore her police inspector boyfriend's reputation.,Action & Adventure, Dramas, International Movies,170
s7185,TV Show,Khan: No. 1 Crime Hunter,India,1/5/2018,2018,TV-14,"From fake marriages to online shopping fraud, a whip-smart police officer investigates truly baffling cons that were inspired by true stories.",Crime TV Shows, International TV Shows, TV Comedies,750
s7186,TV Show,Khelti Hai Zindagi Aankh Micholi,India,1/4/2017,2013,TV-14,"The life of a 14-year-old girl is thrown into turmoil when her father dies, forcing her mother to make hard choices for their family.",International TV Shows, TV Dramas, TV Comedies,750
s7187,Movie,Khosla Ka Ghosla,India,2/8/2018,2006,TV-14,A cranky control freak must rely on his comically dysfunctional family to pull off a scam on a greedy land shark who's stolen his prized property.,Comedies, Dramas, International Movies,124
s7188,TV Show,Khotey Sikkey,India,15-03-2018,2011,TV-14,Five affluent youths find a new sense of purpose as they team up with a Mumbai police officer on crime-busting missions around the city.,Crime TV Shows, International TV Shows, TV Dramas,750
s7189,Movie,Khubsoorat,India,31-12-2019,1980,TV-PG,A strict matriarch's regimented household is upended by the arrival of a spunky relative who challenges the rules.,Classic Movies, Comedies, Dramas,120
s7190,Movie,Khushi,India,1/3/2018,2003,TV-14,"While playing matchmaker to a pair of their friends, two young university students begin developing feelings for each other.",Comedies, International Movies, Music & Musicals,157
s7191,Movie,Kia and Cosmos,India,1/5/2019,2018,TV-14,A 15-year-old girl with autism attempts to write a mystery novel based on her hunt for the killer of a neighborhood cat.,Dramas, Independent Movies, International Movies,124
s7192,Movie,Kickboxer: Retaliation,United States,26-04-2018,2017,R,"Sloan's vow to never return to Thailand is cut short when he's kidnapped and taken to a Thai prison, where he's forced to fight a 400-pound brute.",Action & Adventure, Independent Movies, International Movies,110
s7193,Movie,Kickboxer: Vengeance,United States,8/12/2016,2016,TV-MA,"After a skilled fighter falls in the ring, his younger brother emerges from the shadows to train and get revenge against a brutal champion.",Action & Adventure, Independent Movies, International Movies,90
s7194,Movie,Kicking and Screaming,United States,4/11/2019,1995,R,"After graduating, four college roomies – petrified by the prospect of facing ""real life"" – reluctantly step into adulthood in this ensemble comedy.",Comedies, Independent Movies, Romantic Movies,97
s7195,Movie,Kid Kulafu,Philippines,4/3/2019,2015,TV-14,"Growing up in poverty and political turmoil, he found his way out in the ring. The early years of world-famous boxer Manny Pacquiao unfolds in this biopic.",Dramas, International Movies, Sports Movies,108
s7196,Movie,Kidnapping Mr. Heineken,"Netherlands, Belgium, United Kingdom, United States",8/9/2017,2015,R,"When beer magnate Alfred ""Freddy"" Heineken is kidnapped in 1983, his abductors make the largest ransom demand in history.",Action & Adventure, Dramas, International Movies,95
s7197,TV Show,Kikoriki,"Netherlands, Belgium, United Kingdom, United States",8/9/2017,2010,TV-Y,"A wacky rabbit and his gang of animal pals have fun solving problems, sharing stories and exploring their sometimes magical, always special world.",Kids' TV, Dramas, International Movies,1500
s7198,Movie,Kill Bill: Vol. 1,"United States, Japan",1/1/2020,2003,R,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle. But she lives – and plots her vengeance.",Action & Adventure, Dramas, International Movies,111
s7199,Movie,Kill Bill: Vol. 2,United States,1/1/2020,2004,R,"The Bride has three left on her rampage list: Budd, Elle Driver and Bill himself. But when she arrives at Bill's house, she's in for a surprise.",Action & Adventure, Dramas, International Movies,137
s7200,Movie,Kill Command,United Kingdom,23-02-2017,2016,TV-MA,"On a remote island, elite soldiers discover their training exercise is actually an experimental death trap teeming with efficiently lethal robots.",Action & Adventure, Independent Movies, Sci-Fi & Fantasy,100
s7201,Movie,Kill Hitler! The Luck of the Devil,France,1/5/2019,2015,TV-14,"From politicians to officers, many attempted to kill Hitler – and failed. This documentary delves into the details of how their plots unraveled.",Documentaries, International Movies, Sci-Fi & Fantasy,53
s7202,Movie,Kill Ratio,United States,17-02-2017,2016,TV-MA,"Posing as a telecom salesman at a business conference, a CIA agent fights to protect a fledgling Eastern European democracy from a military coup.",Action & Adventure, International Movies, Sci-Fi & Fantasy,87
s7203,Movie,Kill the Irishman,United States,21-08-2020,2011,R,"This true crime tale charts the rise and fall of mobster Danny Greene, who faced down the Mafia to gain control of organized crime in 1970s Cleveland.",Action & Adventure, Dramas, Independent Movies,106
s7204,Movie,Killer Klowns from Outer Space,United States,1/4/2020,1988,PG-13,"An alien band of killer clowns descends from the cosmos to harvest scores of small-town victims, cocooning their prey in cotton candy to eat later.",Comedies, Cult Movies, Horror Movies,86
s7205,Movie,Killers,United States,1/1/2021,2010,PG-13,"After a whirlwind romance, Jen and Spencer settle into married life — until Spencer's secret past as a hit man shakes up their suburban bliss.",Action & Adventure, Comedies, Romantic Movies,100
s7206,Movie,Kills on Wheels,Hungary,15-03-2018,2016,TV-MA,"Two young men with disabilities befriend a hitman in a wheelchair and become his helpers, only to wind up in the crosshairs of a Serbian mobster.",Action & Adventure, Dramas, International Movies,103
s7207,Movie,Kilo Two Bravo,United Kingdom,1/3/2019,2014,R,"On patrol in Afghanistan, a British paratrooper unit unwittingly ventures into a dry riverbed that turns out to be littered with land mines.",Dramas, Independent Movies, Thrillers,109
s7208,Movie,King Jack,United States,1/7/2016,2015,NR,"Already coping with a bully, a mercurial older brother and summer school, 15-year-old Jack is saddled with his young cousin for an eventful weekend.",Dramas, Independent Movies, Thrillers,81
s7209,Movie,King's Ransom,"United States, Canada",1/11/2019,2005,PG-13,"A wealthy, despicable businessman comes to the realization that he may lose half his fortune to the obnoxious wife he's trying to divorce. So, he decides to arrange his own kidnapping in order to wipe himself out and claim poverty.",Action & Adventure, Comedies, Thrillers,98
s7210,TV Show,Kingdoms of the Sky,"United States, Canada",1/10/2018,2018,TV-PG,Meet the astonishing animals and adventurous people living on some of the most spectacular – and formidable – mountain ranges in the world.,British TV Shows, Docuseries, Science & Nature TV,750
s7211,Movie,Kingpin,United States,1/1/2020,1996,PG-13,"After a bowler loses his hand, his career takes a nosedive. That is, until he uncovers the next big thing: an Amish kid named Ishmael.",Comedies, Cult Movies, Sports Movies,114
